
Symbol table '.dynsym' contains 2394 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
  1124: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.5
  1125: 000fb270   402 FUNC    GLOBAL DEFAULT   12 gethostbyaddr@@GLIBC_2.0
  1126: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.6
  1127: 000628b0   146 FUNC    GLOBAL DEFAULT   12 _IO_popen@@GLIBC_2.1
  1128: 00123880   146 FUNC    GLOBAL DEFAULT   12 _IO_popen@GLIBC_2.0
  1129: 000e84b0    22 FUNC    WEAK   DEFAULT   12 get_phys_pages@@GLIBC_2.0
  1130: 000f5140    37 FUNC    WEAK   DEFAULT   12 argp_help@@GLIBC_2.1
  1131: 001b7408     4 OBJECT  GLOBAL DEFAULT   32 __ctype_toupper@GLIBC_2.0
  1132: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.7
  1133: 00068340   261 FUNC    GLOBAL DEFAULT   12 fputc@@GLIBC_2.0
  1134: 00127b80    65 FUNC    GLOBAL DEFAULT   12 gethostent_r@GLIBC_2.0
  1135: 0002b5a0   114 FUNC    WEAK   DEFAULT   12 frexp@@GLIBC_2.0
  1136: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.8
  1137: 000eea50    78 FUNC    GLOBAL DEFAULT   12 __towlower_l@@GLIBC_2.1
  1138: 0006e8a0   145 FUNC    GLOBAL DEFAULT   12 _IO_seekmark@@GLIBC_2.0
  1139: 000fc420   197 FUNC    GLOBAL DEFAULT   12 gethostent_r@@GLIBC_2.1.2
  1140: 0005e240   242 FUNC    GLOBAL DEFAULT   12 psignal@@GLIBC_2.0
  1141: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.9
  1142: 000e78d0    26 FUNC    GLOBAL DEFAULT   12 verrx@@GLIBC_2.0
  1143: 0011d3a0    37 FUNC    GLOBAL DEFAULT   12 setlogin@@GLIBC_2.0
  1144: 001250d0    31 FUNC    GLOBAL DEFAULT   12 versionsort64@GLIBC_2.1
  1145: 00101b40   536 FUNC    GLOBAL DEFAULT   12 __internal_getnetgrent_r@@GLIBC_PRIVATE
  1146: 000afb00    31 FUNC    GLOBAL DEFAULT   12 versionsort64@@GLIBC_2.2
  1147: 00069a90   257 FUNC    GLOBAL DEFAULT   12 fseeko64@@GLIBC_2.1
  1148: 001b6b40    84 OBJECT  GLOBAL DEFAULT   28 _IO_file_jumps@@GLIBC_2.0
  1149: 000e8830    64 FUNC    GLOBAL DEFAULT   12 fremovexattr@@GLIBC_2.3
  1150: 000f9780    68 FUNC    GLOBAL DEFAULT   12 __wcscpy_chk@@GLIBC_2.4
  1151: 00074b70    79 FUNC    GLOBAL DEFAULT   12 __libc_valloc@@GLIBC_2.0
  1152: 000ea820    66 FUNC    GLOBAL DEFAULT   12 create_module@@GLIBC_2.0
  1153: 000eb620   121 FUNC    WEAK   DEFAULT   12 recv@@GLIBC_2.0
  1154: 0005f040   242 FUNC    GLOBAL DEFAULT   12 __isoc99_fscanf@@GLIBC_2.7
  1155: 0010c080    41 FUNC    GLOBAL DEFAULT   12 _rpc_dtablesize@@GLIBC_2.0
  1156: 0006e060    73 FUNC    GLOBAL DEFAULT   12 _IO_sungetc@@GLIBC_2.0
  1157: 000b44e0    60 FUNC    GLOBAL DEFAULT   12 getsid@@GLIBC_2.0
  1158: 000e2980    50 FUNC    WEAK   DEFAULT   12 mktemp@@GLIBC_2.0
  1159: 00106980    33 FUNC    WEAK   DEFAULT   12 inet_addr@@GLIBC_2.0
  1160: 000fa5e0    77 FUNC    GLOBAL DEFAULT   12 __mbstowcs_chk@@GLIBC_2.4
  1161: 000e1360    64 FUNC    WEAK   DEFAULT   12 getrusage@@GLIBC_2.0
  1162: 0006a7e0   254 FUNC    GLOBAL DEFAULT   12 _IO_peekc_locked@@GLIBC_2.0
  1163: 0006e820    53 FUNC    GLOBAL DEFAULT   12 _IO_remove_marker@@GLIBC_2.0
  1164: 000ebde0   194 FUNC    GLOBAL DEFAULT   12 __sendmmsg@@GLIBC_PRIVATE
  1165: 001b7808     4 OBJECT  WEAK   DEFAULT   32 __malloc_hook@@GLIBC_2.0
  1166: 00025660    23 FUNC    GLOBAL DEFAULT   12 __isspace_l@@GLIBC_2.1
  1167: 000ee6d0   122 FUNC    WEAK   DEFAULT   12 iswlower_l@@GLIBC_2.3
  1168: 000dec60  1416 FUNC    GLOBAL DEFAULT   12 fts_read@@GLIBC_2.0
  1169: 000e2fd0   118 FUNC    GLOBAL DEFAULT   12 getfsspec@@GLIBC_2.0
  1170: 00030300    57 FUNC    GLOBAL DEFAULT   12 __strtoll_internal@@GLIBC_2.0
  1171: 000edd60   168 FUNC    WEAK   DEFAULT   12 iswgraph@@GLIBC_2.0
  1172: 000e2c00    82 FUNC    GLOBAL DEFAULT   12 ualarm@@GLIBC_2.0
  1173: 000eadd0    78 FUNC    GLOBAL DEFAULT   12 query_module@@GLIBC_2.0
  1174: 000fa810    29 FUNC    GLOBAL DEFAULT   12 __dprintf_chk@@GLIBC_2.8
  1175: 00061430   356 FUNC    WEAK   DEFAULT   12 fputs@@GLIBC_2.0
  1176: 000d7a00    94 FUNC    GLOBAL DEFAULT   12 posix_spawn_file_actions_@@GLIBC_2.2
  1177: 00078ab0   229 FUNC    WEAK   DEFAULT   12 strtok_r@@GLIBC_2.0
  1178: 000fc370   172 FUNC    GLOBAL DEFAULT   12 endhostent@@GLIBC_2.0
  1179: 001279a0    62 FUNC    GLOBAL DEFAULT   12 pthread_cond_wait@GLIBC_2.0
  1180: 000f6cc0    62 FUNC    GLOBAL DEFAULT   12 pthread_cond_wait@@GLIBC_2.3.2
  1181: 0007bb50   123 FUNC    GLOBAL DEFAULT   12 argz_delete@@GLIBC_2.0
  1182: 00025620    23 FUNC    GLOBAL DEFAULT   12 __isprint_l@@GLIBC_2.1
  1183: 00117a80   101 FUNC    GLOBAL DEFAULT   12 xdr_u_long@@GLIBC_2.0
  1184: 00065050    69 FUNC    GLOBAL DEFAULT   12 __woverflow@@GLIBC_2.2
  1185: 000f9850    61 FUNC    GLOBAL DEFAULT   12 __wmempcpy_chk@@GLIBC_2.4
  1186: 000b5840   654 FUNC    WEAK   DEFAULT   12 fpathconf@@GLIBC_2.0
  1187: 000255a0    22 FUNC    WEAK   DEFAULT   12 iscntrl_l@@GLIBC_2.3
  1188: 000cd3b0   158 FUNC    WEAK   DEFAULT   12 regerror@@GLIBC_2.0
  1189: 00077780    52 IFUNC   WEAK   DEFAULT   12 strnlen@@GLIBC_2.0
  1190: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.10
  1191: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.11
  1192: 0002fd60    45 FUNC    GLOBAL DEFAULT   12 nrand48@@GLIBC_2.0
  1193: 000ebde0   194 FUNC    WEAK   DEFAULT   12 sendmmsg@@GLIBC_2.14
  1194: 000ef7a0   185 FUNC    GLOBAL DEFAULT   12 getspent_r@@GLIBC_2.1.2
  1195: 00127820    38 FUNC    GLOBAL DEFAULT   12 getspent_r@GLIBC_2.0
  1196: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.12
  1197: 00094320    41 FUNC    WEAK   DEFAULT   12 wmempcpy@@GLIBC_2.2
  1198: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.13
  1199: 001bac20     4 OBJECT  GLOBAL DEFAULT   33 argp_program_bug_address@@GLIBC_2.1
  1200: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.14
  1201: 000d9810    66 FUNC    WEAK   DEFAULT   12 lseek@@GLIBC_2.0
  1202: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.15
  1203: 000b46b0   161 FUNC    WEAK   DEFAULT   12 setresgid@@GLIBC_2.0
  1204: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.16
  1205: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.17
  1206: 000805d0    54 FUNC    GLOBAL DEFAULT   12 __strncmp_g@@GLIBC_2.1.1
  1207: 001180e0   303 FUNC    GLOBAL DEFAULT   12 xdr_string@@GLIBC_2.0
  1208: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.18
  1209: 000a6eb0   127 FUNC    GLOBAL DEFAULT   12 ftime@@GLIBC_2.0
  1210: 0002c920    64 FUNC    WEAK   DEFAULT   12 sigaltstack@@GLIBC_2.0
  1211: 000638e0   257 FUNC    WEAK   DEFAULT   12 getwc@@GLIBC_2.2
  1212: 000798c0   100 IFUNC   GLOBAL DEFAULT   12 memcpy@@GLIBC_2.0
  1213: 000e4950    73 FUNC    GLOBAL DEFAULT   12 endusershell@@GLIBC_2.0
  1214: 000cf390    60 FUNC    GLOBAL DEFAULT   12 __sched_get_priority_min@@GLIBC_2.0
  1215: 000daa60   163 FUNC    GLOBAL DEFAULT   12 getwd@@GLIBC_2.0
  1216: 00094630    51 FUNC    WEAK   DEFAULT   12 mbrlen@@GLIBC_2.0
  1217: 00069800   643 FUNC    GLOBAL DEFAULT   12 freopen64@@GLIBC_2.1
  1218: 000d85c0    19 FUNC    GLOBAL DEFAULT   12 posix_spawnattr_setschedp@@GLIBC_2.2
  1219: 00060700   565 FUNC    GLOBAL DEFAULT   12 fclose@@GLIBC_2.1
  1220: 000a6f30  1795 FUNC    WEAK   DEFAULT   12 getdate_r@@GLIBC_2.1
  1221: 00123220   421 FUNC    GLOBAL DEFAULT   12 fclose@GLIBC_2.0
  1222: 0006e0b0    63 FUNC    GLOBAL DEFAULT   12 _IO_adjust_column@@GLIBC_2.0
  1223: 00065820   168 FUNC    GLOBAL DEFAULT   12 _IO_seekwmark@@GLIBC_2.2
  1224: 00109e20   177 FUNC    GLOBAL DEFAULT   12 __nss_lookup@@GLIBC_PRIVATE
  1225: 0002c710    79 FUNC    GLOBAL DEFAULT   12 __sigpause@@GLIBC_2.0
  1226: 000d98a0   298 FUNC    WEAK   DEFAULT   12 euidaccess@@GLIBC_2.0
  1227: 000db4a0    66 FUNC    GLOBAL DEFAULT   12 symlinkat@@GLIBC_2.4
  1228: 0002fc50    25 FUNC    GLOBAL DEFAULT   12 rand@@GLIBC_2.0
  1229: 000e2310   246 FUNC    WEAK   DEFAULT   12 pselect@@GLIBC_2.0
  1230: 000f6fb0    62 FUNC    GLOBAL DEFAULT   12 pthread_setcanceltype@@GLIBC_2.0
  1231: 000e0e30    39 FUNC    GLOBAL DEFAULT   12 tcsetpgrp@@GLIBC_2.0
  1232: 000f8170   100 IFUNC   GLOBAL DEFAULT   12 __memmove_chk@@GLIBC_2.3.4
  1233: 00093a50    52 IFUNC   GLOBAL DEFAULT   12 wcscmp@@GLIBC_2.0
  1234: 000dda10    91 FUNC    GLOBAL DEFAULT   12 nftw64@@GLIBC_2.3.3
  1235: 00127590    37 FUNC    GLOBAL DEFAULT   12 nftw64@GLIBC_2.1
  1236: 000e5880    66 FUNC    WEAK   DEFAULT   12 mprotect@@GLIBC_2.0
  1237: 000f9480    72 FUNC    GLOBAL DEFAULT   12 __getwd_chk@@GLIBC_2.4
  1238: 00080500    59 FUNC    GLOBAL DEFAULT   12 __strcat_c@@GLIBC_2.1.1
  1239: 00079490    17 FUNC    WEAK   DEFAULT   12 ffsl@@GLIBC_2.1
  1240: 00109c80   416 FUNC    GLOBAL DEFAULT   12 __nss_lookup_function@@GLIBC_PRIVATE
  1241: 000e3140   172 FUNC    GLOBAL DEFAULT   12 getmntent@@GLIBC_2.0
  1242: 000a16e0    86 FUNC    GLOBAL DEFAULT   12 __wcscasecmp_l@@GLIBC_2.1
  1243: 001208c0    25 FUNC    GLOBAL DEFAULT   12 __libc_dl_error_tsd@@GLIBC_PRIVATE
  1244: 00080540    36 FUNC    GLOBAL DEFAULT   12 __strcat_g@@GLIBC_2.1.1
  1245: 00030200    57 FUNC    GLOBAL DEFAULT   12 __strtol_internal@@GLIBC_2.0
  1246: 000f8700   245 FUNC    GLOBAL DEFAULT   12 __vsnprintf_chk@@GLIBC_2.3.4
  1247: 000e2a80    41 FUNC    GLOBAL DEFAULT   12 mkostemp64@@GLIBC_2.7
  1248: 000ae270    42 FUNC    GLOBAL DEFAULT   12 __wcsftime_l@@GLIBC_2.3
  1249: 000605d0   298 FUNC    GLOBAL DEFAULT   12 _IO_file_doallocate@@GLIBC_2.0
  1250: 000f6de0    66 FUNC    GLOBAL DEFAULT   12 pthread_setschedparam@@GLIBC_2.0
  1251: 000302c0    55 FUNC    WEAK   DEFAULT   12 strtoul@@GLIBC_2.0
  1252: 000e6970    82 FUNC    GLOBAL DEFAULT   12 hdestroy_r@@GLIBC_2.0
  1253: 0006a4a0   394 FUNC    GLOBAL DEFAULT   12 fmemopen@@GLIBC_2.2
  1254: 000ef6f0   172 FUNC    GLOBAL DEFAULT   12 endspent@@GLIBC_2.0
  1255: 000e5b00    52 FUNC    GLOBAL DEFAULT   12 munlockall@@GLIBC_2.0
  1256: 0002c760    18 FUNC    WEAK   DEFAULT   12 sigpause@@GLIBC_2.0
  1257: 0011faf0    50 FUNC    GLOBAL DEFAULT   12 getutmp@@GLIBC_2.1.1
  1258: 0011faf0    50 FUNC    GLOBAL DEFAULT   12 getutmpx@@GLIBC_2.1.1
  1259: 000450b0    41 FUNC    GLOBAL DEFAULT   12 vprintf@@GLIBC_2.0
  1260: 00117af0     5 FUNC    GLOBAL DEFAULT   12 xdr_u_int@@GLIBC_2.0
  1261: 000eb920    63 FUNC    GLOBAL DEFAULT   12 setsockopt@@GLIBC_2.0
  1262: 0006dad0   206 FUNC    GLOBAL DEFAULT   12 _IO_default_xsputn@@GLIBC_2.0
  1263: 00073260   338 FUNC    GLOBAL DEFAULT   12 malloc@@GLIBC_2.0
  1264: 001bae90    12 OBJECT  GLOBAL DEFAULT   33 svcauthdes_stats@@GLIBC_2.0
  1265: 000ea380    33 FUNC    GLOBAL DEFAULT   12 eventfd_read@@GLIBC_2.7
  1266: 000303c0    55 FUNC    WEAK   DEFAULT   12 strtouq@@GLIBC_2.0
  1267: 000e49c0   582 FUNC    GLOBAL DEFAULT   12 getpass@@GLIBC_2.0
  1268: 000e59f0    78 FUNC    WEAK   DEFAULT   12 remap_file_pages@@GLIBC_2.3.3
  1269: 0002be60    81 FUNC    WEAK   DEFAULT   12 siglongjmp@@GLIBC_2.0
  1270: 0010f910    28 FUNC    GLOBAL DEFAULT   12 xdr_keystatus@@GLIBC_2.0
  1271: 000eb030    60 FUNC    GLOBAL DEFAULT   12 uselib@@GLIBC_2.0
  1272: 001b7404     4 OBJECT  GLOBAL DEFAULT   32 __ctype32_tolower@GLIBC_2.2
  1273: 0002cd80    96 FUNC    GLOBAL DEFAULT   12 sigisemptyset@@GLIBC_2.0
  1274: 0003b920    61 FUNC    GLOBAL DEFAULT   12 strfmon@@GLIBC_2.0
  1275: 00024b10   458 FUNC    WEAK   DEFAULT   12 duplocale@@GLIBC_2.3
  1276: 0002c0a0    75 FUNC    GLOBAL DEFAULT   12 killpg@@GLIBC_2.0
  1277: 00080780    54 FUNC    GLOBAL DEFAULT   12 __strspn_g@@GLIBC_2.1.1
  1278: 00076b60    82 IFUNC   GLOBAL DEFAULT   12 strcat@@GLIBC_2.0
  1279: 00117a70     5 FUNC    GLOBAL DEFAULT   12 xdr_int@@GLIBC_2.0
  1280: 000ebc70   121 FUNC    WEAK   DEFAULT   12 accept4@@GLIBC_2.10
  1281: 000d9020    21 FUNC    WEAK   DEFAULT   12 umask@@GLIBC_2.0
  1282: 000a23c0   126 FUNC    GLOBAL DEFAULT   12 __isoc99_vswscanf@@GLIBC_2.7
  1283: 000796f0    82 IFUNC   WEAK   DEFAULT   12 strcasecmp@@GLIBC_2.0
  1284: 00069ba0   493 FUNC    GLOBAL DEFAULT   12 ftello64@@GLIBC_2.1
  1285: 000afb20   176 FUNC    WEAK   DEFAULT   12 fdopendir@@GLIBC_2.4
  1286: 0003b1a0  1468 FUNC    GLOBAL DEFAULT   12 realpath@@GLIBC_2.3
  1287: 00122ef0    72 FUNC    GLOBAL DEFAULT   12 realpath@GLIBC_2.0
  1288: 000f6a40    62 FUNC    GLOBAL DEFAULT   12 pthread_attr_getschedpoli@@GLIBC_2.0
  1289: 0002b430   347 FUNC    WEAK   DEFAULT   12 modf@@GLIBC_2.0
  1290: 00069600   511 FUNC    WEAK   DEFAULT   12 ftello@@GLIBC_2.1
  1291: 000a6e70    51 FUNC    GLOBAL DEFAULT   12 timegm@@GLIBC_2.0
  1292: 00120330    60 FUNC    GLOBAL DEFAULT   12 __libc_dlclose@@GLIBC_PRIVATE
  1293: 00074ec0   234 FUNC    GLOBAL DEFAULT   12 __libc_mallinfo@@GLIBC_2.0
  1294: 0002c010   138 FUNC    GLOBAL DEFAULT   12 raise@@GLIBC_2.0
  1295: 000e1fb0   206 FUNC    GLOBAL DEFAULT   12 setegid@@GLIBC_2.0
  1296: 000f76c0    73 FUNC    GLOBAL DEFAULT   12 __clock_getres@@GLIBC_PRIVATE
  1297: 000ea1d0    21 FUNC    GLOBAL DEFAULT   12 setfsgid@@GLIBC_2.0
  1298: 00073ec0   218 FUNC    WEAK   DEFAULT   12 malloc_usable_size@@GLIBC_2.0
  1299: 00065210    87 FUNC    GLOBAL DEFAULT   12 _IO_wdefault_doallocate@@GLIBC_2.2
  1300: 000255c0    23 FUNC    GLOBAL DEFAULT   12 __isdigit_l@@GLIBC_2.1
  1301: 0004f520 31979 FUNC    GLOBAL DEFAULT   12 _IO_vfscanf@@GLIBC_2.0
  1302: 0005ec20    91 FUNC    GLOBAL DEFAULT   12 remove@@GLIBC_2.0
  1303: 000cf280    66 FUNC    WEAK   DEFAULT   12 sched_setscheduler@@GLIBC_2.0
  1304: 000ae2a0    72 FUNC    GLOBAL DEFAULT   12 timespec_get@@GLIBC_2.16
  1305: 0009c610    39 FUNC    WEAK   DEFAULT   12 wcstold_l@@GLIBC_2.3
  1306: 000b4470    64 FUNC    WEAK   DEFAULT   12 setpgid@@GLIBC_2.0
  1307: 00073bc0    20 FUNC    WEAK   DEFAULT   12 aligned_alloc@@GLIBC_2.16
  1308: 000d9550    63 FUNC    GLOBAL DEFAULT   12 __openat_2@@GLIBC_2.7
  1309: 000eb520    63 FUNC    WEAK   DEFAULT   12 getpeername@@GLIBC_2.0
  1310: 000a16e0    86 FUNC    WEAK   DEFAULT   12 wcscasecmp_l@@GLIBC_2.3
  1311: 00077230   328 FUNC    GLOBAL DEFAULT   12 __strverscmp@@GLIBC_2.1.1
  1312: 000f9020   378 FUNC    GLOBAL DEFAULT   12 __fgets_chk@@GLIBC_2.4
  1313: 000802a0    46 FUNC    GLOBAL DEFAULT   12 __memset_gcn_by2@@GLIBC_2.1.1
  1314: 00108f50    28 FUNC    GLOBAL DEFAULT   12 __res_state@@GLIBC_2.2
  1315: 0010c460   458 FUNC    GLOBAL DEFAULT   12 pmap_getmaps@@GLIBC_2.0
  1316: 000773d0    84 FUNC    GLOBAL DEFAULT   12 __strndup@@GLIBC_2.2
  1317: 001b57c0   540 OBJECT  GLOBAL DEFAULT   28 sys_errlist@@GLIBC_2.12
  1318: 00080270    43 FUNC    GLOBAL DEFAULT   12 __memset_gcn_by4@@GLIBC_2.1.1
  1319: 001b57c0   492 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.0
  1320: 001b57c0   500 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.1
  1321: 001b57c0   504 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.3
  1322: 0002b830   106 FUNC    WEAK   DEFAULT   12 frexpf@@GLIBC_2.0
  1323: 001b57c0   528 OBJECT  GLOBAL DEFAULT   28 sys_errlist@GLIBC_2.4
  1324: 001babb0     4 OBJECT  GLOBAL DEFAULT   33 mallwatch@@GLIBC_2.0
  1325: 0006e5a0   539 FUNC    WEAK   DEFAULT   12 _flushlbf@@GLIBC_2.2
  1326: 00094610    30 FUNC    WEAK   DEFAULT   12 mbsinit@@GLIBC_2.0
  1327: 000eeaa0    78 FUNC    WEAK   DEFAULT   12 towupper_l@@GLIBC_2.3
  1328: 000f8560    53 FUNC    GLOBAL DEFAULT   12 __strncpy_chk@@GLIBC_2.3.4
  1329: 000b4220    13 FUNC    WEAK   DEFAULT   12 getgid@@GLIBC_2.0
  1330: 0004a1b0    41 FUNC    WEAK   DEFAULT   12 asprintf@@GLIBC_2.0
  1331: 000a5730   137 FUNC    WEAK   DEFAULT   12 tzset@@GLIBC_2.0
  1332: 000d76d0   226 FUNC    GLOBAL DEFAULT   12 __libc_pwrite@@GLIBC_PRIVATE
  1333: 000ccb40   136 FUNC    WEAK   DEFAULT   12 re_compile_pattern@@GLIBC_2.0
  1334: 00121d40    41 FUNC    GLOBAL DEFAULT   12 __register_frame_table@@GLIBC_2.0
  1335: 000d8b20    73 FUNC    GLOBAL DEFAULT   12 __lxstat64@GLIBC_2.1
  1336: 001b7f40    80 OBJECT  GLOBAL DEFAULT   32 _IO_stderr_@@GLIBC_2.0
  1337: 001b7198     4 OBJECT  GLOBAL DEFAULT   32 re_max_failures@@GLIBC_2.0
  1338: 000d8b20    73 FUNC    GLOBAL DEFAULT   12 __lxstat64@@GLIBC_2.2
  1339: 0002bb80   113 FUNC    WEAK   DEFAULT   12 frexpl@@GLIBC_2.0
  1340: 00117060   717 FUNC    GLOBAL DEFAULT   12 svcudp_bufcreate@@GLIBC_2.0
  1341: 000192c0    41 FUNC    GLOBAL DEFAULT   12 __umoddi3@GLIBC_2.0
  1342: 0010e880   105 FUNC    GLOBAL DEFAULT   12 xdrrec_eof@@GLIBC_2.0
  1343: 000253b0    43 FUNC    GLOBAL DEFAULT   12 isupper@@GLIBC_2.0
  1344: 000e5440    26 FUNC    GLOBAL DEFAULT   12 vsyslog@@GLIBC_2.0
  1345: 000d8e80    82 FUNC    WEAK   DEFAULT   12 fstatfs64@@GLIBC_2.1
  1346: 000774e0   390 FUNC    GLOBAL DEFAULT   12 __strerror_r@@GLIBC_2.0
  1347: 0002b730    17 FUNC    WEAK   DEFAULT   12 finitef@@GLIBC_2.0
  1348: 0011d840   100 FUNC    WEAK   DEFAULT   12 getutline@@GLIBC_2.0
  1349: 0006d830   355 FUNC    GLOBAL DEFAULT   12 __uflow@@GLIBC_2.0
  1350: 000ea630    72 FUNC    GLOBAL DEFAULT   12 prlimit64@@GLIBC_2.13
  1351: 00079290   100 IFUNC   GLOBAL DEFAULT   12 __mempcpy@@GLIBC_2.0
  1352: 000308e0    30 FUNC    WEAK   DEFAULT   12 strtol_l@@GLIBC_2.3
  1353: 0002b710    21 FUNC    GLOBAL DEFAULT   12 __isnanf@@GLIBC_2.0
  1354: 0002b9f0    14 FUNC    WEAK   DEFAULT   12 finitel@@GLIBC_2.0
  1355: 00024430    92 FUNC    GLOBAL DEFAULT   12 __nl_langinfo_l@@GLIBC_2.2
  1356: 001161f0   168 FUNC    GLOBAL DEFAULT   12 svc_getreq_poll@@GLIBC_2.2
  1357: 000d8700    63 IFUNC   GLOBAL DEFAULT   12 __sched_cpucount@@GLIBC_2.6
  1358: 000f6980    62 FUNC    GLOBAL DEFAULT   12 pthread_attr_setinheritsc@@GLIBC_2.0
  1359: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.1
  1360: 00024400    45 FUNC    GLOBAL DEFAULT   12 nl_langinfo@@GLIBC_2.0
  1361: 001badc4     4 OBJECT  GLOBAL DEFAULT   33 svc_pollfd@@GLIBC_2.2
  1362: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.2
  1363: 00069140   198 FUNC    WEAK   DEFAULT   12 __vsnprintf@@GLIBC_2.0
  1364: 000e2f60    25 FUNC    GLOBAL DEFAULT   12 setfsent@@GLIBC_2.0
  1365: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.1.3
  1366: 0002b9b0    59 FUNC    GLOBAL DEFAULT   12 __isnanl@@GLIBC_2.0
  1367: 000e3c50   154 FUNC    WEAK   DEFAULT   12 hasmntopt@@GLIBC_2.0
  1368: 000f76c0    73 FUNC    WEAK   DEFAULT   12 clock_getres@@GLIBC_2.17
  1369: 000aeea0    34 FUNC    WEAK   DEFAULT   12 opendir@@GLIBC_2.0
  1370: 0002cee0    18 FUNC    GLOBAL DEFAULT   12 __libc_current_sigrtmax@@GLIBC_2.1
  1371: 000fc680   646 FUNC    GLOBAL DEFAULT   12 getnetbyaddr_r@@GLIBC_2.1.2
  1372: 00127bd0    73 FUNC    GLOBAL DEFAULT   12 getnetbyaddr_r@GLIBC_2.0
  1373: 00093ba0   184 FUNC    GLOBAL DEFAULT   12 wcsncat@@GLIBC_2.0
  1374: 0002b590    13 FUNC    GLOBAL DEFAULT   12 scalbln@GLIBC_2.1
  1375: 000fa560    53 FUNC    GLOBAL DEFAULT   12 __mbsrtowcs_chk@@GLIBC_2.4
  1376: 00060eb0   408 FUNC    GLOBAL DEFAULT   12 _IO_fgets@@GLIBC_2.0
  1377: 000fc210   163 FUNC    GLOBAL DEFAULT   12 gethostent@@GLIBC_2.0
  1378: 00079400    70 IFUNC   WEAK   DEFAULT   12 bzero@@GLIBC_2.0
  1379: 001bae80    16 OBJECT  GLOBAL DEFAULT   33 rpc_createerr@@GLIBC_2.0
  1380: 0010c9d0  1662 FUNC    GLOBAL DEFAULT   12 clnt_broadcast@@GLIBC_2.0
  1381: 0002ca30    31 FUNC    GLOBAL DEFAULT   12 __sigaddset@@GLIBC_2.0
  1382: 001b7224     4 OBJECT  GLOBAL DEFAULT   32 argp_err_exit_status@@GLIBC_2.1
  1383: 00075820    95 FUNC    GLOBAL DEFAULT   12 mcheck_check_all@@GLIBC_2.2
  1384: 0002b6e0    35 FUNC    GLOBAL DEFAULT   12 __isinff@@GLIBC_2.0
  1385: 000f6b40    58 FUNC    GLOBAL DEFAULT   12 pthread_condattr_destroy@@GLIBC_2.0
  1386: 001b90a0     4 OBJECT  GLOBAL DEFAULT   33 __environ@@GLIBC_2.0
  1387: 000d8da0    64 FUNC    GLOBAL DEFAULT   12 __statfs@@GLIBC_2.2
  1388: 000eed60   334 FUNC    GLOBAL DEFAULT   12 getspnam@@GLIBC_2.0
  1389: 000f9930   114 FUNC    GLOBAL DEFAULT   12 __wcscat_chk@@GLIBC_2.4
  1390: 000d8a80    73 FUNC    GLOBAL DEFAULT   12 __xstat64@@GLIBC_2.2
  1391: 00104b60    14 FUNC    GLOBAL DEFAULT   12 inet6_option_space@@GLIBC_2.3.3
  1392: 000d8a80    73 FUNC    GLOBAL DEFAULT   12 __xstat64@GLIBC_2.1
  1393: 000b19b0   521 FUNC    WEAK   DEFAULT   12 fgetgrent_r@@GLIBC_2.0
  1394: 000e9f80   152 FUNC    WEAK   DEFAULT   12 clone@@GLIBC_2.0
  1395: 00025710    25 FUNC    GLOBAL DEFAULT   12 __ctype_b_loc@@GLIBC_2.3
  1396: 00126ff0    38 FUNC    GLOBAL DEFAULT   12 sched_getaffinity@GLIBC_2.3.3
  1397: 0002b960    73 FUNC    GLOBAL DEFAULT   12 __isinfl@@GLIBC_2.0
  1398: 000ee850   121 FUNC    GLOBAL DEFAULT   12 __iswpunct_l@@GLIBC_2.1
  1399: 0002c780    18 FUNC    WEAK   DEFAULT   12 __xpg_sigpause@@GLIBC_2.2
  1400: 0002e3f0   236 FUNC    GLOBAL DEFAULT   12 getenv@@GLIBC_2.0
  1401: 000cf410   123 FUNC    GLOBAL DEFAULT   12 sched_getaffinity@@GLIBC_2.3.4
  1402: 0005e070    41 FUNC    GLOBAL DEFAULT   12 sscanf@@GLIBC_2.0
